id,fiscal_service_id,step_number,applies_to,estimated_duration_minutes,location_address,office_hours,requires_appointment,can_be_done_online,additional_cost,required_documents,created_at
SP-03572,T-456,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03573,T-456,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03574,T-456,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03575,T-456,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03576,T-456,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03577,T-457,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03578,T-457,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03579,T-457,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03580,T-457,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03581,T-457,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03582,T-457,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03583,T-457,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03584,T-457,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03585,T-457,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03586,T-457,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03587,T-457,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03588,T-457,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03589,T-457,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03590,T-457,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03591,T-457,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03592,T-458,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03593,T-458,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03594,T-458,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03595,T-458,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03596,T-458,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03597,T-458,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03598,T-458,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03599,T-458,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03600,T-458,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03601,T-458,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03602,T-458,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03603,T-458,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03604,T-458,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03605,T-458,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03606,T-458,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03607,T-459,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03608,T-459,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03609,T-459,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03610,T-459,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03611,T-459,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03612,T-459,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03613,T-459,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03614,T-459,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03615,T-459,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03616,T-459,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03617,T-459,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03618,T-459,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03619,T-459,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03620,T-459,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03621,T-459,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03622,T-460,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03623,T-460,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03624,T-460,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03625,T-460,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03626,T-460,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03627,T-460,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03628,T-460,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03629,T-460,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03630,T-460,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03631,T-460,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03632,T-460,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03633,T-460,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03634,T-460,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03635,T-460,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03636,T-460,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03637,T-461,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03638,T-461,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03639,T-461,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03640,T-461,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03641,T-461,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03642,T-461,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03643,T-461,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03644,T-461,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03645,T-461,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03646,T-461,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03647,T-461,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03648,T-461,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03649,T-461,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03650,T-461,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03651,T-461,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03652,T-462,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03653,T-462,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03654,T-462,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03655,T-462,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03656,T-462,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03657,T-462,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03658,T-462,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03659,T-462,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03660,T-462,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03661,T-462,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03662,T-462,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03663,T-462,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03664,T-462,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03665,T-462,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03666,T-462,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03667,T-465,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03668,T-465,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03669,T-465,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03670,T-465,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03671,T-465,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03672,T-465,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03673,T-465,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03674,T-465,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03675,T-465,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03676,T-465,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03677,T-465,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03678,T-465,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03679,T-465,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03680,T-465,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03681,T-465,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03682,T-466,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03683,T-466,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03684,T-466,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03685,T-466,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03686,T-466,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03687,T-466,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03688,T-466,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03689,T-466,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03690,T-466,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03691,T-466,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03692,T-466,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03693,T-466,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03694,T-466,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03695,T-466,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03696,T-466,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03697,T-467,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03698,T-467,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03699,T-467,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03700,T-467,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03701,T-467,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03702,T-467,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03703,T-467,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03704,T-467,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03705,T-467,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03706,T-467,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03707,T-467,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03708,T-467,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03709,T-467,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03710,T-467,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03711,T-467,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03712,T-468,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03713,T-468,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03714,T-468,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03715,T-468,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03716,T-468,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03717,T-468,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03718,T-468,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03719,T-468,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03720,T-468,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03721,T-468,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03722,T-468,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03723,T-468,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03724,T-468,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03725,T-468,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03726,T-468,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03727,T-463,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03728,T-463,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03729,T-463,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03730,T-463,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03731,T-463,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03732,T-463,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03733,T-463,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03734,T-463,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03735,T-463,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03736,T-463,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03737,T-463,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03738,T-463,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03739,T-463,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03740,T-463,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03741,T-463,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03742,T-464,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03743,T-464,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03744,T-464,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03745,T-464,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03746,T-464,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03747,T-464,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03748,T-464,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03749,T-464,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03750,T-464,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03751,T-464,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03752,T-464,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03753,T-464,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03754,T-464,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03755,T-464,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03756,T-464,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03757,T-465,16,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03758,T-465,17,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03759,T-465,18,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03760,T-465,19,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03761,T-465,20,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03762,T-465,21,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03763,T-465,22,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03764,T-465,23,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03765,T-465,24,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03766,T-465,25,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03767,T-465,26,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03768,T-465,27,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03769,T-465,28,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03770,T-465,29,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03771,T-465,30,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03772,T-466,16,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03773,T-466,17,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03774,T-466,18,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03775,T-466,19,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03776,T-466,20,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03777,T-466,21,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03778,T-466,22,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03779,T-466,23,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03780,T-466,24,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03781,T-466,25,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03782,T-466,26,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03783,T-466,27,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03784,T-466,28,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03785,T-466,29,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03786,T-466,30,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03787,T-467,16,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03788,T-467,17,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03789,T-467,18,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03790,T-467,19,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03791,T-467,20,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03792,T-467,21,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03793,T-467,22,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03794,T-467,23,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03795,T-467,24,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03796,T-467,25,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03797,T-467,26,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03798,T-467,27,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03799,T-467,28,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03800,T-467,29,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03801,T-467,30,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03802,T-468,16,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03803,T-468,17,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03804,T-468,18,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03805,T-468,19,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03806,T-468,20,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03807,T-468,21,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03808,T-468,22,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03809,T-468,23,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03810,T-468,24,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03811,T-468,25,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03812,T-468,26,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03813,T-468,27,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03814,T-468,28,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03815,T-468,29,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03816,T-468,30,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03817,T-469,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03818,T-469,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03819,T-469,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03820,T-469,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03821,T-469,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03822,T-469,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03823,T-469,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03824,T-469,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03825,T-469,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03826,T-469,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03827,T-469,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03828,T-469,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03829,T-469,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03830,T-469,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03831,T-469,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03832,T-470,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03833,T-470,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03834,T-470,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03835,T-470,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03836,T-470,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03837,T-470,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03838,T-470,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03839,T-470,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03840,T-470,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03841,T-470,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03842,T-470,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03843,T-470,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03844,T-470,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03845,T-470,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03846,T-470,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03847,T-471,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03848,T-471,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03849,T-471,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03850,T-471,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03851,T-471,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03852,T-471,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03853,T-471,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03854,T-471,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03855,T-471,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03856,T-471,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03857,T-471,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03858,T-471,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03859,T-471,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03860,T-471,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03861,T-471,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03862,T-472,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03863,T-472,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03864,T-472,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03865,T-472,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03866,T-472,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03867,T-472,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03868,T-472,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03869,T-472,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03870,T-472,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03871,T-472,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03872,T-472,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03873,T-472,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03874,T-472,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03875,T-472,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03876,T-472,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03877,T-473,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03878,T-473,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03879,T-473,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03880,T-473,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
