id,fiscal_service_id,keyword,language_code,weight,is_auto_generated,created_at
SK-03631,T-275,standard,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03632,T-275,hôtellerie,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03633,T-275,type B,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03634,T-275,restaurant,en,1,True,2025-09-29T12:09:56.011222Z
SK-03635,T-275,standard,en,1,True,2025-09-29T12:09:56.011222Z
SK-03636,T-275,hospitality,en,1,True,2025-09-29T12:09:56.011222Z
SK-03637,T-275,type B,en,1,True,2025-09-29T12:09:56.011222Z
SK-03638,T-276,cafetería,es,1,True,2025-09-29T12:09:56.011222Z
SK-03639,T-276,premium,es,1,True,2025-09-29T12:09:56.011222Z
SK-03640,T-276,pastelería,es,1,True,2025-09-29T12:09:56.011222Z
SK-03641,T-276,snack,es,1,True,2025-09-29T12:09:56.011222Z
SK-03642,T-276,cafétéria,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03643,T-276,premium,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03644,T-276,pâtisserie,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03645,T-276,snack,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03646,T-276,cafeteria,en,1,True,2025-09-29T12:09:56.011222Z
SK-03647,T-276,premium,en,1,True,2025-09-29T12:09:56.011222Z
SK-03648,T-276,pastry,en,1,True,2025-09-29T12:09:56.011222Z
SK-03649,T-276,snack,en,1,True,2025-09-29T12:09:56.011222Z
SK-03650,T-277,cafetería,es,1,True,2025-09-29T12:09:56.011222Z
SK-03651,T-277,estándar,es,1,True,2025-09-29T12:09:56.011222Z
SK-03652,T-277,pastelería,es,1,True,2025-09-29T12:09:56.011222Z
SK-03653,T-277,snack,es,1,True,2025-09-29T12:09:56.011222Z
SK-03654,T-277,cafétéria,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03655,T-277,standard,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03656,T-277,pâtisserie,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03657,T-277,snack,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03658,T-277,cafeteria,en,1,True,2025-09-29T12:09:56.011222Z
SK-03659,T-277,standard,en,1,True,2025-09-29T12:09:56.011222Z
SK-03660,T-277,pastry,en,1,True,2025-09-29T12:09:56.011222Z
SK-03661,T-277,snack,en,1,True,2025-09-29T12:09:56.011222Z
SK-03662,T-278,bar,es,1,True,2025-09-29T12:09:56.011222Z
SK-03663,T-278,premium,es,1,True,2025-09-29T12:09:56.011222Z
SK-03664,T-278,categoría A,es,1,True,2025-09-29T12:09:56.011222Z
SK-03665,T-278,ocio,es,1,True,2025-09-29T12:09:56.011222Z
SK-03666,T-278,bar,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03667,T-278,premium,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03668,T-278,catégorie A,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03669,T-278,loisir,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03670,T-278,bar,en,1,True,2025-09-29T12:09:56.011222Z
SK-03671,T-278,premium,en,1,True,2025-09-29T12:09:56.011222Z
SK-03672,T-278,category A,en,1,True,2025-09-29T12:09:56.011222Z
SK-03673,T-278,leisure,en,1,True,2025-09-29T12:09:56.011222Z
SK-03674,T-279,bar,es,1,True,2025-09-29T12:09:56.011222Z
SK-03675,T-279,estándar,es,1,True,2025-09-29T12:09:56.011222Z
SK-03676,T-279,tipo B,es,1,True,2025-09-29T12:09:56.011222Z
SK-03677,T-279,hostelería,es,1,True,2025-09-29T12:09:56.011222Z
SK-03678,T-279,bar,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03679,T-279,standard,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03680,T-279,type B,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03681,T-279,hôtellerie,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03682,T-279,bar,en,1,True,2025-09-29T12:09:56.011222Z
SK-03683,T-279,standard,en,1,True,2025-09-29T12:09:56.011222Z
SK-03684,T-279,type B,en,1,True,2025-09-29T12:09:56.011222Z
SK-03685,T-279,hospitality,en,1,True,2025-09-29T12:09:56.011222Z
SK-03686,T-280,bar,es,1,True,2025-09-29T12:09:56.011222Z
SK-03687,T-280,básico,es,1,True,2025-09-29T12:09:56.011222Z
SK-03688,T-280,barrio,es,1,True,2025-09-29T12:09:56.011222Z
SK-03689,T-280,periferia,es,1,True,2025-09-29T12:09:56.011222Z
SK-03690,T-280,bar,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03691,T-280,basique,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03692,T-280,quartier,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03693,T-280,périphérie,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03694,T-280,bar,en,1,True,2025-09-29T12:09:56.011222Z
SK-03695,T-280,basic,en,1,True,2025-09-29T12:09:56.011222Z
SK-03696,T-280,neighborhood,en,1,True,2025-09-29T12:09:56.011222Z
SK-03697,T-280,periphery,en,1,True,2025-09-29T12:09:56.011222Z
SK-03698,T-281,discoteca,es,1,True,2025-09-29T12:09:56.011222Z
SK-03699,T-281,nocturno,es,1,True,2025-09-29T12:09:56.011222Z
SK-03700,T-281,premium,es,1,True,2025-09-29T12:09:56.011222Z
SK-03701,T-281,ocio,es,1,True,2025-09-29T12:09:56.011222Z
SK-03702,T-281,discothèque,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03703,T-281,nocturne,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03704,T-281,premium,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03705,T-281,loisir,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03706,T-281,nightclub,en,1,True,2025-09-29T12:09:56.011222Z
SK-03707,T-281,nightlife,en,1,True,2025-09-29T12:09:56.011222Z
SK-03708,T-281,premium,en,1,True,2025-09-29T12:09:56.011222Z
SK-03709,T-281,leisure,en,1,True,2025-09-29T12:09:56.011222Z
SK-03710,T-282,discoteca,es,1,True,2025-09-29T12:09:56.011222Z
SK-03711,T-282,nocturno,es,1,True,2025-09-29T12:09:56.011222Z
SK-03712,T-282,estándar,es,1,True,2025-09-29T12:09:56.011222Z
SK-03713,T-282,entretenimiento,es,1,True,2025-09-29T12:09:56.011222Z
SK-03714,T-282,discothèque,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03715,T-282,nocturne,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03716,T-282,standard,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03717,T-282,divertissement,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03718,T-282,nightclub,en,1,True,2025-09-29T12:09:56.011222Z
SK-03719,T-282,nightlife,en,1,True,2025-09-29T12:09:56.011222Z
SK-03720,T-282,standard,en,1,True,2025-09-29T12:09:56.011222Z
SK-03721,T-282,entertainment,en,1,True,2025-09-29T12:09:56.011222Z
SK-03722,T-283,casino,es,1,True,2025-09-29T12:09:56.011222Z
SK-03723,T-283,juego,es,1,True,2025-09-29T12:09:56.011222Z
SK-03724,T-283,lujo,es,1,True,2025-09-29T12:09:56.011222Z
SK-03725,T-283,entretenimiento,es,1,True,2025-09-29T12:09:56.011222Z
SK-03726,T-283,casino,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03727,T-283,jeu,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03728,T-283,luxe,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03729,T-283,divertissement,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03730,T-283,casino,en,1,True,2025-09-29T12:09:56.011222Z
SK-03731,T-283,gaming,en,1,True,2025-09-29T12:09:56.011222Z
SK-03732,T-283,luxury,en,1,True,2025-09-29T12:09:56.011222Z
SK-03733,T-283,entertainment,en,1,True,2025-09-29T12:09:56.011222Z
SK-03734,T-284,máquina,es,1,True,2025-09-29T12:09:56.011222Z
SK-03735,T-284,tasa,es,1,True,2025-09-29T12:09:56.011222Z
SK-03736,T-284,mensual,es,1,True,2025-09-29T12:09:56.011222Z
SK-03737,T-284,juego,es,1,True,2025-09-29T12:09:56.011222Z
SK-03738,T-284,machine,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03739,T-284,taxe,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03740,T-284,mensuel,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03741,T-284,jeu,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03742,T-284,machine,en,1,True,2025-09-29T12:09:56.011222Z
SK-03743,T-284,fee,en,1,True,2025-09-29T12:09:56.011222Z
SK-03744,T-284,monthly,en,1,True,2025-09-29T12:09:56.011222Z
SK-03745,T-284,gaming,en,1,True,2025-09-29T12:09:56.011222Z
SK-03746,T-285,mesa,es,1,True,2025-09-29T12:09:56.011222Z
SK-03747,T-285,juego,es,1,True,2025-09-29T12:09:56.011222Z
SK-03748,T-285,tasa,es,1,True,2025-09-29T12:09:56.011222Z
SK-03749,T-285,casino,es,1,True,2025-09-29T12:09:56.011222Z
SK-03750,T-285,table,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03751,T-285,jeu,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03752,T-285,taxe,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03753,T-285,casino,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03754,T-285,table,en,1,True,2025-09-29T12:09:56.011222Z
SK-03755,T-285,gaming,en,1,True,2025-09-29T12:09:56.011222Z
SK-03756,T-285,fee,en,1,True,2025-09-29T12:09:56.011222Z
SK-03757,T-285,casino,en,1,True,2025-09-29T12:09:56.011222Z
SK-03758,T-286,juego,es,1,True,2025-09-29T12:09:56.011222Z
SK-03759,T-286,azar,es,1,True,2025-09-29T12:09:56.011222Z
SK-03760,T-286,tragaperras,es,1,True,2025-09-29T12:09:56.011222Z
SK-03761,T-286,sala,es,1,True,2025-09-29T12:09:56.011222Z
SK-03762,T-286,jeu,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03763,T-286,hasard,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03764,T-286,machine à sous,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03765,T-286,salle,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03766,T-286,gambling,en,1,True,2025-09-29T12:09:56.011222Z
SK-03767,T-286,chance,en,1,True,2025-09-29T12:09:56.011222Z
SK-03768,T-286,slot machine,en,1,True,2025-09-29T12:09:56.011222Z
SK-03769,T-286,hall,en,1,True,2025-09-29T12:09:56.011222Z
SK-03770,T-287,tragaperras,es,1,True,2025-09-29T12:09:56.011222Z
SK-03771,T-287,tasa,es,1,True,2025-09-29T12:09:56.011222Z
SK-03772,T-287,mensual,es,1,True,2025-09-29T12:09:56.011222Z
SK-03773,T-287,máquina,es,1,True,2025-09-29T12:09:56.011222Z
SK-03774,T-287,machine à sous,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03775,T-287,taxe,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03776,T-287,mensuel,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03777,T-287,machine,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03778,T-287,slot machine,en,1,True,2025-09-29T12:09:56.011222Z
SK-03779,T-287,fee,en,1,True,2025-09-29T12:09:56.011222Z
SK-03780,T-287,monthly,en,1,True,2025-09-29T12:09:56.011222Z
SK-03781,T-287,machine,en,1,True,2025-09-29T12:09:56.011222Z
SK-03782,T-288,lotería,es,1,True,2025-09-29T12:09:56.011222Z
SK-03783,T-288,sorteo,es,1,True,2025-09-29T12:09:56.011222Z
SK-03784,T-288,juego,es,1,True,2025-09-29T12:09:56.011222Z
SK-03785,T-288,azar,es,1,True,2025-09-29T12:09:56.011222Z
SK-03786,T-288,loterie,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03787,T-288,tirage,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03788,T-288,jeu,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03789,T-288,hasard,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03790,T-288,lottery,en,1,True,2025-09-29T12:09:56.011222Z
SK-03791,T-288,draw,en,1,True,2025-09-29T12:09:56.011222Z
SK-03792,T-288,game,en,1,True,2025-09-29T12:09:56.011222Z
SK-03793,T-288,chance,en,1,True,2025-09-29T12:09:56.011222Z
SK-03794,T-289,premio,es,1,True,2025-09-29T12:09:56.011222Z
SK-03795,T-289,tasa,es,1,True,2025-09-29T12:09:56.011222Z
SK-03796,T-289,impuesto,es,1,True,2025-09-29T12:09:56.011222Z
SK-03797,T-289,ganador,es,1,True,2025-09-29T12:09:56.011222Z
SK-03798,T-289,prix,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03799,T-289,taxe,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03800,T-289,impôt,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03801,T-289,gagnant,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03802,T-289,prize,en,1,True,2025-09-29T12:09:56.011222Z
SK-03803,T-289,fee,en,1,True,2025-09-29T12:09:56.011222Z
SK-03804,T-289,tax,en,1,True,2025-09-29T12:09:56.011222Z
SK-03805,T-289,winner,en,1,True,2025-09-29T12:09:56.011222Z
SK-03806,T-290,tómbola,es,1,True,2025-09-29T12:09:56.011222Z
SK-03807,T-290,sorteo,es,1,True,2025-09-29T12:09:56.011222Z
SK-03808,T-290,premios,es,1,True,2025-09-29T12:09:56.011222Z
SK-03809,T-290,evento,es,1,True,2025-09-29T12:09:56.011222Z
SK-03810,T-290,tombola,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03811,T-290,tirage,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03812,T-290,prix,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03813,T-290,événement,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03814,T-290,raffle,en,1,True,2025-09-29T12:09:56.011222Z
SK-03815,T-290,draw,en,1,True,2025-09-29T12:09:56.011222Z
SK-03816,T-290,prizes,en,1,True,2025-09-29T12:09:56.011222Z
SK-03817,T-290,event,en,1,True,2025-09-29T12:09:56.011222Z
SK-03818,T-291,cineasta,es,1,True,2025-09-29T12:09:56.011222Z
SK-03819,T-291,safari,es,1,True,2025-09-29T12:09:56.011222Z
SK-03820,T-291,profesional,es,1,True,2025-09-29T12:09:56.011222Z
SK-03821,T-291,filmación,es,1,True,2025-09-29T12:09:56.011222Z
SK-03822,T-291,cinéaste,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03823,T-291,safari,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03824,T-291,professionnel,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03825,T-291,tournage,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03826,T-291,filmmaker,en,1,True,2025-09-29T12:09:56.011222Z
SK-03827,T-291,safari,en,1,True,2025-09-29T12:09:56.011222Z
SK-03828,T-291,professional,en,1,True,2025-09-29T12:09:56.011222Z
SK-03829,T-291,filming,en,1,True,2025-09-29T12:09:56.011222Z
SK-03830,T-292,cineasta,es,1,True,2025-09-29T12:09:56.011222Z
SK-03831,T-292,safari,es,1,True,2025-09-29T12:09:56.011222Z
SK-03832,T-292,grabación,es,1,True,2025-09-29T12:09:56.011222Z
SK-03833,T-292,documental,es,1,True,2025-09-29T12:09:56.011222Z
SK-03834,T-292,cinéaste,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03835,T-292,safari,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03836,T-292,enregistrement,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03837,T-292,documentaire,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03838,T-292,filmmaker,en,1,True,2025-09-29T12:09:56.011222Z
SK-03839,T-292,safari,en,1,True,2025-09-29T12:09:56.011222Z
SK-03840,T-292,recording,en,1,True,2025-09-29T12:09:56.011222Z
SK-03841,T-292,documentary,en,1,True,2025-09-29T12:09:56.011222Z
SK-03842,T-293,turismo,es,1,True,2025-09-29T12:09:56.011222Z
SK-03843,T-293,nativo,es,1,True,2025-09-29T12:09:56.011222Z
SK-03844,T-293,visita,es,1,True,2025-09-29T12:09:56.011222Z
SK-03845,T-293,gratuito,es,1,True,2025-09-29T12:09:56.011222Z
SK-03846,T-293,tourisme,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03847,T-293,local,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03848,T-293,visite,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03849,T-293,gratuit,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03850,T-293,tourism,en,1,True,2025-09-29T12:09:56.011222Z
SK-03851,T-293,native,en,1,True,2025-09-29T12:09:56.011222Z
SK-03852,T-293,visit,en,1,True,2025-09-29T12:09:56.011222Z
SK-03853,T-293,free,en,1,True,2025-09-29T12:09:56.011222Z
SK-03854,T-294,turismo,es,1,True,2025-09-29T12:09:56.011222Z
SK-03855,T-294,extranjero,es,1,True,2025-09-29T12:09:56.011222Z
SK-03856,T-294,visita,es,1,True,2025-09-29T12:09:56.011222Z
SK-03857,T-294,temporal,es,1,True,2025-09-29T12:09:56.011222Z
SK-03858,T-294,tourisme,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03859,T-294,étranger,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03860,T-294,visite,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03861,T-294,temporaire,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03862,T-294,tourism,en,1,True,2025-09-29T12:09:56.011222Z
SK-03863,T-294,foreign,en,1,True,2025-09-29T12:09:56.011222Z
SK-03864,T-294,visit,en,1,True,2025-09-29T12:09:56.011222Z
SK-03865,T-294,temporary,en,1,True,2025-09-29T12:09:56.011222Z
SK-03866,T-295,viajes,es,1,True,2025-09-29T12:09:56.011222Z
SK-03867,T-295,mayorista,es,1,True,2025-09-29T12:09:56.011222Z
SK-03868,T-295,turismo,es,1,True,2025-09-29T12:09:56.011222Z
SK-03869,T-295,agencia,es,1,True,2025-09-29T12:09:56.011222Z
SK-03870,T-295,voyages,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03871,T-295,grossiste,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03872,T-295,tourisme,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03873,T-295,agence,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03874,T-295,travel,en,1,True,2025-09-29T12:09:56.011222Z
SK-03875,T-295,wholesale,en,1,True,2025-09-29T12:09:56.011222Z
SK-03876,T-295,tourism,en,1,True,2025-09-29T12:09:56.011222Z
SK-03877,T-295,agency,en,1,True,2025-09-29T12:09:56.011222Z
SK-03878,T-296,viajes,es,1,True,2025-09-29T12:09:56.011222Z
SK-03879,T-296,minorista,es,1,True,2025-09-29T12:09:56.011222Z
SK-03880,T-296,turismo,es,1,True,2025-09-29T12:09:56.011222Z
SK-03881,T-296,agencia,es,1,True,2025-09-29T12:09:56.011222Z
SK-03882,T-296,voyages,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03883,T-296,détaillant,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03884,T-296,tourisme,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03885,T-296,agence,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03886,T-296,travel,en,1,True,2025-09-29T12:09:56.011222Z
SK-03887,T-296,retail,en,1,True,2025-09-29T12:09:56.011222Z
SK-03888,T-296,tourism,en,1,True,2025-09-29T12:09:56.011222Z
SK-03889,T-296,agency,en,1,True,2025-09-29T12:09:56.011222Z
SK-03890,T-297,operador,es,1,True,2025-09-29T12:09:56.011222Z
SK-03891,T-297,turismo,es,1,True,2025-09-29T12:09:56.011222Z
SK-03892,T-297,viajes,es,1,True,2025-09-29T12:09:56.011222Z
SK-03893,T-297,servicios,es,1,True,2025-09-29T12:09:56.011222Z
SK-03894,T-297,opérateur,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03895,T-297,tourisme,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03896,T-297,voyages,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03897,T-297,services,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03898,T-297,operator,en,1,True,2025-09-29T12:09:56.011222Z
SK-03899,T-297,tourism,en,1,True,2025-09-29T12:09:56.011222Z
SK-03900,T-297,travel,en,1,True,2025-09-29T12:09:56.011222Z
SK-03901,T-297,services,en,1,True,2025-09-29T12:09:56.011222Z
SK-03902,T-298,viajes,es,1,True,2025-09-29T12:09:56.011222Z
SK-03903,T-298,alquiler,es,1,True,2025-09-29T12:09:56.011222Z
SK-03904,T-298,vehículos,es,1,True,2025-09-29T12:09:56.011222Z
SK-03905,T-298,servicios,es,1,True,2025-09-29T12:09:56.011222Z
SK-03906,T-298,voyages,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03907,T-298,location,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03908,T-298,véhicules,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03909,T-298,services,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03910,T-298,travel,en,1,True,2025-09-29T12:09:56.011222Z
SK-03911,T-298,rental,en,1,True,2025-09-29T12:09:56.011222Z
SK-03912,T-298,vehicles,en,1,True,2025-09-29T12:09:56.011222Z
SK-03913,T-298,services,en,1,True,2025-09-29T12:09:56.011222Z
SK-03914,T-331,autorización,es,1,True,2025-09-29T12:09:56.011222Z
SK-03915,T-331,escopeta,es,1,True,2025-09-29T12:09:56.011222Z
SK-03916,T-331,armas,es,1,True,2025-09-29T12:09:56.011222Z
SK-03917,T-331,compra,es,1,True,2025-09-29T12:09:56.011222Z
SK-03918,T-331,autorisation,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03919,T-331,fusil,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03920,T-331,armes,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03921,T-331,achat,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03922,T-331,authorization,en,1,True,2025-09-29T12:09:56.011222Z
SK-03923,T-331,shotgun,en,1,True,2025-09-29T12:09:56.011222Z
SK-03924,T-331,weapons,en,1,True,2025-09-29T12:09:56.011222Z
SK-03925,T-331,purchase,en,1,True,2025-09-29T12:09:56.011222Z
SK-03926,T-332,importación,es,1,True,2025-09-29T12:09:56.011222Z
SK-03927,T-332,escopeta,es,1,True,2025-09-29T12:09:56.011222Z
SK-03928,T-332,armas,es,1,True,2025-09-29T12:09:56.011222Z
SK-03929,T-332,autorización,es,1,True,2025-09-29T12:09:56.011222Z
SK-03930,T-332,importation,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03931,T-332,fusil,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03932,T-332,armes,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03933,T-332,autorisation,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03934,T-332,import,en,1,True,2025-09-29T12:09:56.011222Z
SK-03935,T-332,shotgun,en,1,True,2025-09-29T12:09:56.011222Z
SK-03936,T-332,weapons,en,1,True,2025-09-29T12:09:56.011222Z
SK-03937,T-332,authorization,en,1,True,2025-09-29T12:09:56.011222Z
SK-03938,T-333,cartuchos,es,1,True,2025-09-29T12:09:56.011222Z
SK-03939,T-333,caza,es,1,True,2025-09-29T12:09:56.011222Z
SK-03940,T-333,importación,es,1,True,2025-09-29T12:09:56.011222Z
SK-03941,T-333,munición,es,1,True,2025-09-29T12:09:56.011222Z
SK-03942,T-333,cartouches,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03943,T-333,chasse,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03944,T-333,importation,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03945,T-333,munition,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03946,T-333,cartridges,en,1,True,2025-09-29T12:09:56.011222Z
SK-03947,T-333,hunting,en,1,True,2025-09-29T12:09:56.011222Z
SK-03948,T-333,import,en,1,True,2025-09-29T12:09:56.011222Z
SK-03949,T-333,ammunition,en,1,True,2025-09-29T12:09:56.011222Z
SK-03950,T-334,revisión,es,1,True,2025-09-29T12:09:56.011222Z
SK-03951,T-334,armas,es,1,True,2025-09-29T12:09:56.011222Z
SK-03952,T-334,caza,es,1,True,2025-09-29T12:09:56.011222Z
SK-03953,T-334,anual,es,1,True,2025-09-29T12:09:56.011222Z
SK-03954,T-334,révision,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03955,T-334,armes,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03956,T-334,chasse,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03957,T-334,annuelle,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03958,T-334,inspection,en,1,True,2025-09-29T12:09:56.011222Z
SK-03959,T-334,weapons,en,1,True,2025-09-29T12:09:56.011222Z
SK-03960,T-334,hunting,en,1,True,2025-09-29T12:09:56.011222Z
SK-03961,T-334,annual,en,1,True,2025-09-29T12:09:56.011222Z
SK-03962,T-335,guía,es,1,True,2025-09-29T12:09:56.011222Z
SK-03963,T-335,armas,es,1,True,2025-09-29T12:09:56.011222Z
SK-03964,T-335,pertenencias,es,1,True,2025-09-29T12:09:56.011222Z
SK-03965,T-335,registro,es,1,True,2025-09-29T12:09:56.011222Z
SK-03966,T-335,guide,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03967,T-335,armes,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03968,T-335,possessions,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03969,T-335,registre,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03970,T-335,guide,en,1,True,2025-09-29T12:09:56.011222Z
SK-03971,T-335,weapons,en,1,True,2025-09-29T12:09:56.011222Z
SK-03972,T-335,belongings,en,1,True,2025-09-29T12:09:56.011222Z
SK-03973,T-335,registry,en,1,True,2025-09-29T12:09:56.011222Z
SK-03974,T-336,cayuco,es,1,True,2025-09-29T12:09:56.011222Z
SK-03975,T-336,construcción,es,1,True,2025-09-29T12:09:56.011222Z
SK-03976,T-336,playa,es,1,True,2025-09-29T12:09:56.011222Z
SK-03977,T-336,eslora,es,1,True,2025-09-29T12:09:56.011222Z
SK-03978,T-336,pirogue,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03979,T-336,construction,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03980,T-336,plage,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03981,T-336,longueur,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03982,T-336,dugout,en,1,True,2025-09-29T12:09:56.011222Z
SK-03983,T-336,construction,en,1,True,2025-09-29T12:09:56.011222Z
SK-03984,T-336,beach,en,1,True,2025-09-29T12:09:56.011222Z
SK-03985,T-336,length,en,1,True,2025-09-29T12:09:56.011222Z
SK-03986,T-337,cayuco,es,1,True,2025-09-29T12:09:56.011222Z
SK-03987,T-337,construcción,es,1,True,2025-09-29T12:09:56.011222Z
SK-03988,T-337,madera,es,1,True,2025-09-29T12:09:56.011222Z
SK-03989,T-337,eslora,es,1,True,2025-09-29T12:09:56.011222Z
SK-03990,T-337,pirogue,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03991,T-337,construction,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03992,T-337,bois,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03993,T-337,longueur,fr,1,True,2025-09-29T12:09:56.011222Z
SK-03994,T-337,dugout,en,1,True,2025-09-29T12:09:56.011222Z
SK-03995,T-337,construction,en,1,True,2025-09-29T12:09:56.011222Z
